date,plot,rowvs_interrow,best_flux_nmol_1m_2s_1,ts_2_mean,swc_2_mean,gnha_day,gnha_day_no_negative,row_id,year,treatment
2023-06-12,06,Row,0.05025,25.8125,0.25292,1.2162297744,1.2162297744,539,2023,Soy
2023-06-12,07,Interrow,0.05187,25.35,0.1275,1.255439570112,1.255439570112,540,2023,Sorghum + Rye
2023-06-12,07,Row,0.04401,26.35417,0.127,1.065199450176,1.065199450176,541,2023,Sorghum + Rye
2023-06-12,08,Interrow,0.13059,27.05083,0.23877,3.1607451987840003,3.1607451987840003,542,2023,Corn
2023-06-12,08,Row,0.57793,27.9,0.23982,13.987973602368,13.987973602368,543,2023,Corn
2023-06-12,09,Interrow,0.04092,27.5025,0.13197,0.990410395392,0.990410395392,544,2023,Sorghum + Rye
2023-06-12,09,Row,0.03757,27.5,0.131,0.909328410432,0.909328410432,545,2023,Sorghum + Rye
2023-06-12,10,Interrow,0.1205,27.6314,0.16776,2.9165311008,2.9165311008,546,2023,Soy
2023-06-12,10,Row,0.09881,27.88333,0.17857,2.391555502656,2.391555502656,547,2023,Soy
2023-06-12,05,Interrow,0.04419,27.105,0.12746,1.069556094144,1.069556094144,548,2023,Sorghum
2023-06-12,05,Row,0.11794,27.2,0.132,2.8545699421440007,2.8545699421440007,549,2023,Sorghum
2023-06-12,04,Interrow,0.07537,26.4,0.18655,1.8242236437120003,1.8242236437120003,550,2023,Soy
2023-06-12,04,Row,0.09185,26.7,0.185,2.2230986025600004,2.2230986025600004,551,2023,Soy
2023-06-12,03,Interrow,0.16906,27.49083,0.13191,4.091856829056,4.091856829056,552,2023,Sorghum
2023-06-12,03,Row,0.21363,28.6,0.13377,5.170610282688,5.170610282688,553,2023,Sorghum
2023-06-12,02,Interrow,0.0673,28.68,0.15558,1.62890077248,1.62890077248,554,2023,Sorghum
2023-06-12,02,Row,0.09455,29.22,0.17427,2.28844826208,2.28844826208,555,2023,Sorghum
2023-06-12,01,Interrow,0.55896,29.5,0.1472,13.528831735296002,13.528831735296002,556,2023,Corn
2023-06-12,01,Row,0.24894,29.5,0.146,6.025238607743999,6.025238607743999,557,2023,Corn
2023-06-14,15,Interrow,0.05732,24.96417,0.104,1.387349068032,1.387349068032,558,2023,Sorghum
2023-06-14,15,Row,0.09531,26.2,0.1065,2.3068429810560005,2.3068429810560005,559,2023,Sorghum
2023-06-14,14,Interrow,0.06663,26.7,0.138,1.6126843754879998,1.6126843754879998,560,2023,Corn
2023-06-14,14,Row,0.44066,26.77,0.1387,10.665548505216,10.665548505216,561,2023,Corn
2023-06-14,13,Interrow,0.06972,27.345,0.12098,1.687473430272,1.687473430272,562,2023,Sorghum + Rye
2023-06-14,13,Row,0.13193,27.915,0.12022,3.193177992768,3.193177992768,563,2023,Sorghum + Rye
2023-06-14,12,Interrow,0.12046,29.55,0.10517,2.915562957696,2.915562957696,564,2023,Sorghum + Rye
2023-06-14,12,Row,0.05743,30.90667,0.10593,1.3900114615680002,1.3900114615680002,565,2023,Sorghum + Rye
2023-06-14,11,Interrow,2.02442,31.455,0.12623,48.998206564992,48.998206564992,566,2023,Corn
2023-06-14,11,Row,0.57551,32.38,0.1522,13.929400944576,13.929400944576,567,2023,Corn
2023-06-14,06,Interrow,0.08533,32.80331,0.1795,2.0652912766080003,2.0652912766080003,568,2023,Soy
2023-06-14,06,Row,0.07584,33.1,0.20313,1.8355993251840004,1.8355993251840004,569,2023,Soy
2023-06-14,07,Interrow,0.1576,32.11,0.11543,3.81448382976,3.81448382976,570,2023,Sorghum + Rye
2023-06-14,07,Row,0.05856,32.54,0.1275,1.4173615042560002,1.4173615042560002,571,2023,Sorghum + Rye
2023-06-14,08,Interrow,0.14331,33.255,0.27678,3.4686147058559995,3.4686147058559995,572,2023,Corn
2023-06-14,08,Row,0.40283,33.18583,0.285,9.749927164608,9.749927164608,573,2023,Corn
2023-06-14,09,Interrow,0.05019,33.0925,0.11435,1.214777559744,1.214777559744,574,2023,Sorghum + Rye
2023-06-14,09,Row,0.02665,34.12333,0.11758,0.6450253430399999,0.6450253430399999,575,2023,Sorghum + Rye
2023-06-14,10,Interrow,0.11305,34.46667,0.197,2.73621444768,2.73621444768,576,2023,Soy
2023-06-14,10,Row,0.12617,34.6,0.19973,3.0537653857920004,3.0537653857920004,577,2023,Soy
2023-06-14,05,Interrow,0.0987,35.18833,0.119,2.38889310912,2.38889310912,578,2023,Sorghum
2023-06-14,05,Row,0.08849,36.02333,0.12238,2.141774581824,2.141774581824,579,2023,Sorghum
2023-06-14,04,Interrow,0.07233,35.98667,0.09615,1.7506447678080004,1.7506447678080004,580,2023,Soy
2023-06-14,04,Row,0.1585,36.1,0.098,3.8362670496,3.8362670496,581,2023,Soy
2023-06-14,03,Interrow,0.19542,36.38,0.1404,4.729863134592001,4.729863134592001,582,2023,Sorghum
2023-06-14,03,Row,0.16424,36.5,0.14,3.975195585024,3.975195585024,583,2023,Sorghum
2023-06-14,02,Interrow,0.06525,36.81333,0.164,1.5792834384,1.5792834384,584,2023,Sorghum
2023-06-14,02,Row,0.10032,37.4,0.164,2.4281029048320004,2.4281029048320004,585,2023,Sorghum
2023-06-14,01,Interrow,0.48174,36.84333,0.11008,11.659831473024,11.659831473024,586,2023,Corn
2023-06-14,01,Row,0.16435,35.79333,0.1082,3.97785797856,3.97785797856,587,2023,Corn
2023-06-16,15,Interrow,0.05307,20.73333,0.16367,1.284483863232,1.284483863232,588,2023,Sorghum
2023-06-16,15,Row,0.06118,21.33333,0.165,1.4807748775680003,1.4807748775680003,589,2023,Sorghum
2023-06-16,11,Row,0.17177,22.895,0.039,4.1574485243520005,4.1574485243520005,590,2023,Corn
2023-06-16,11,Interrow,1.2667,23.6875,0.08846,30.65867174592,30.65867174592,591,2023,Corn
2023-06-16,06,Interrow,0.01932,24.9,0.17095,0.4676131192320001,0.4676131192320001,592,2023,Soy
2023-06-16,06,Row,0.02859,25,0.1725,0.691980283584,0.691980283584,593,2023,Soy
2023-06-16,08,Interrow,0.11881,24.0025,0.20368,2.875627054656,2.875627054656,594,2023,Corn
2023-06-16,08,Row,0.07128,24.5325,0.24017,1.725231011328,1.725231011328,595,2023,Corn
2023-06-16,10,Interrow,0.09376,24.55,0.112,2.2693274357760003,2.2693274357760003,596,2023,Soy
2023-06-16,10,Row,0.16548,25.1,0.113,4.0052080212479995,4.0052080212479995,597,2023,Soy
2023-06-16,04,Interrow,0.02386,25.49,0.0996,0.577497361536,0.577497361536,598,2023,Soy
2023-06-16,04,Row,0.08427,26.71,0.12465,2.039635484352,2.039635484352,599,2023,Soy
2023-06-16,01,Interrow,0.4989,26.4,0.08392,12.07516486464,12.07516486464,600,2023,Corn
2023-06-16,01,Row,0.08657,26.7,0.10577,2.095303712832,2.095303712832,601,2023,Corn
2023-07-07,15,Interrow,0.70031,20.17667,0.11871,16.950007429056,16.950007429056,602,2023,Sorghum
2023-07-07,15,Row,0.44003,20.50833,0.125,10.650300251328,10.650300251328,603,2023,Sorghum
2023-07-07,14,Interrow,0.052,21.1,0.0911,1.2585860352,1.2585860352,604,2023,Corn
2023-07-07,14,Row,0.12386,20.74833,0.087,2.9978551215360003,2.9978551215360003,605,2023,Corn
2023-07-07,13,Interrow,0.06957,22.14167,0.129,1.6838428936320002,1.6838428936320002,606,2023,Sorghum + Rye
2023-07-07,13,Row,0.04369,22.4,0.12657,1.057454305344,1.057454305344,607,2023,Sorghum + Rye
2023-07-07,12,Interrow,0.07503,22.52833,0.09464,1.815994427328,1.815994427328,608,2023,Sorghum + Rye
2023-07-07,12,Row,0.07786,22.75333,0.0946,1.884490551936,1.884490551936,609,2023,Sorghum + Rye
2023-07-07,11,Interrow,0.45333,22.51167,0.09361,10.972207833408,10.972207833408,610,2023,Corn
2023-07-07,11,Row,0.04923,22.02167,0.10267,1.191542125248,1.191542125248,611,2023,Corn
2023-07-07,06,Interrow,0.0357,22.5,0.1352,0.8640677203200001,0.8640677203200001,612,2023,Soy
2023-07-07,06,Row,0.03828,22.02667,0.16284,0.926512950528,0.926512950528,613,2023,Soy
2023-07-07,07,Interrow,0.06635,22.17,0.14443,1.6059073737600005,1.6059073737600005,614,2023,Sorghum + Rye
2023-07-07,07,Row,0.07649,22.4,0.14898,1.8513316506240003,1.8513316506240003,615,2023,Sorghum + Rye
2023-07-07,08,Interrow,0.03669,22.77,0.1289,0.888029262144,0.888029262144,616,2023,Corn
2023-07-07,08,Row,-0.00836,22.545,0.132,-0.20234190873599997,0,617,2023,Corn
2023-07-07,09,Interrow,0.09398,22.88333,0.14471,2.2746522228479997,2.2746522228479997,618,2023,Sorghum + Rye
2023-07-07,09,Row,0.05761,22.88333,0.151,1.3943681055360002,1.3943681055360002,619,2023,Sorghum + Rye
2023-07-07,10,Interrow,0.08775,23.3,0.1807,2.1238639344,2.1238639344,620,2023,Soy
2023-07-07,10,Row,0.19325,23.075,0.1785,4.6773413712,4.6773413712,621,2023,Soy
2023-07-07,05,Interrow,0.07964,22.57667,0.09304,1.9275729200640004,1.9275729200640004,622,2023,Sorghum
2023-07-07,05,Row,0.09459,22.13,0.094,2.289416405184,2.289416405184,623,2023,Sorghum
2023-07-07,04,Interrow,0.04759,21.85333,0.15053,1.151848257984,1.151848257984,624,2023,Soy
2023-07-07,04,Row,0.05803,21.41333,0.153,1.4045336081279998,1.4045336081279998,625,2023,Soy
2023-07-13,15,Interrow,1.16835,22.6,0.3714,28.27824988896,28.27824988896,626,2023,Sorghum
2023-07-13,15,Row,1.31816,22.8,0.374,31.904187849216,31.904187849216,627,2023,Sorghum
2023-07-13,14,Interrow,1.42138,23.30667,0.32337,34.40248112908801,34.40248112908801,628,2023,Corn
2023-07-13,14,Row,0.13064,22.88333,0.33875,3.161955377664,3.161955377664,629,2023,Corn
2023-07-13,13,Interrow,0.3574,24.2125,0.33138,8.65035863424,8.65035863424,630,2023,Sorghum + Rye
2023-07-13,13,Row,0.08233,24.4475,0.335,1.992680543808,1.992680543808,631,2023,Sorghum + Rye
2023-07-13,12,Interrow,0.10938,25.00333,0.35267,2.647387317888,2.647387317888,632,2023,Sorghum + Rye
2023-07-13,12,Row,0.38317,25.1,0.3583,9.274084828992,9.274084828992,633,2023,Sorghum + Rye
2023-07-13,11,Interrow,7.5045,25.05167,0.22924,181.6357480992,181.6357480992,634,2023,Corn
2023-07-13,11,Row,0.82625,24.015,0.31415,19.998205992000003,19.998205992000003,636,2023,Corn
2023-07-13,06,Interrow,0.18229,24.7,0.44729,4.412070160704,4.412070160704,637,2023,Soy
2023-07-13,06,Row,0.18376,24.4675,0.452,4.447649419776,4.447649419776,638,2023,Soy
2023-07-13,07,Interrow,1.89548,25.6,0.3751,45.877397269248,45.877397269248,639,2023,Sorghum + Rye
2023-07-13,07,Row,1.0874,25.6,0.37765,26.31897028224,26.31897028224,640,2023,Sorghum + Rye
2023-07-13,08,Interrow,0.30949,25.815,0.37526,7.490765231424,7.490765231424,641,2023,Corn
2023-07-13,08,Row,2.31531,24.98,0.4234,56.03878525305602,56.03878525305602,642,2023,Corn
2023-07-13,09,Interrow,1.20801,26.14,0.4137,29.238163776576,29.238163776576,643,2023,Sorghum + Rye
2023-07-13,09,Row,0.38863,25.89,0.4492,9.406236362688,9.406236362688,644,2023,Sorghum + Rye
2023-07-13,10,Interrow,3.65759,26.185,0.4588,88.526763393984,88.526763393984,645,2023,Soy
2023-07-13,10,Row,4.64974,25.4,0.47615,112.540342909824,112.540342909824,648,2023,Soy
2023-07-13,05,Interrow,0.1218,24.875,0.31975,2.94799575168,2.94799575168,649,2023,Sorghum
2023-07-13,05,Row,0.35191,24.7,0.32295,8.517480993216001,8.517480993216001,650,2023,Sorghum
2023-07-13,04,Interrow,0.08986,25.1,0.277,2.1749334831360003,2.1749334831360003,651,2023,Soy
2023-07-13,04,Row,0.05545,24.95833,0.28229,1.34208837792,1.34208837792,652,2023,Soy
2023-07-13,03,Interrow,0.07327,25.755,0.39618,1.773396130752,1.773396130752,653,2023,Sorghum
2023-07-13,03,Row,2.08513,25.4,0.4068,50.467605761087995,50.467605761087995,654,2023,Sorghum
2023-07-13,02,Interrow,0.0648,26.27,0.4026,1.56839182848,1.56839182848,655,2023,Sorghum
2023-07-13,02,Row,0.0943,25.9,0.4551,2.28239736768,2.28239736768,656,2023,Sorghum
2023-07-13,01,Interrow,0.78523,26.2,0.3261,19.005375238848004,19.005375238848004,657,2023,Corn
2023-07-13,01,Row,0.13826,25.75,0.3497,3.3463866389760004,3.3463866389760004,658,2023,Corn
2023-07-19,14,Row,0.15792,20.15167,0.12108,3.822228974592,3.822228974592,659,2023,Corn
2023-07-19,13,Interrow,0.10639,22.52083,0.09448,2.575018620864,2.575018620864,660,2023,Sorghum + Rye
2023-07-19,13,Row,0.05075,23.15,0.10988,1.2283315632000005,1.2283315632000005,661,2023,Sorghum + Rye
2023-07-19,12,Interrow,0.04125,23.15,0.11172,0.998397576,0.998397576,662,2023,Sorghum + Rye
2023-07-19,12,Row,0.05646,23,0.14625,1.3665339912960002,1.3665339912960002,663,2023,Sorghum + Rye
2023-07-19,11,Interrow,0.55512,23.37,0.103,13.435889997312,13.435889997312,664,2023,Corn
2023-07-19,11,Row,-0.01063,22.21833,0.09785,-0.25728402988800003,0,665,2023,Corn
2023-07-19,06,Interrow,0.0442,23.3,0.14853,1.06979812992,1.06979812992,666,2023,Soy
2023-07-19,06,Row,0.05276,23.5,0.1943,1.276980754176,1.276980754176,667,2023,Soy
2023-07-19,07,Interrow,0.04753,24.05,0.121,1.150396043328,1.150396043328,668,2023,Sorghum + Rye
2023-07-19,07,Row,0.08241,24.2,0.12054,1.994616830016,1.994616830016,669,2023,Sorghum + Rye
2023-07-19,08,Interrow,0.05781,23.55417,0.18107,1.399208821056,1.399208821056,670,2023,Corn
2023-07-19,08,Row,-0.09865,23.51833,0.20891,-2.38768293024,0,671,2023,Corn
2023-07-19,09,Interrow,0.13033,23.51833,0.26782,3.1544522686080003,3.1544522686080003,672,2023,Sorghum + Rye
2023-07-19,09,Row,0.10198,23.73667,0.267,2.4682808436480004,2.4682808436480004,673,2023,Sorghum + Rye
2023-07-19,10,Interrow,0.25624,25,0.14147,6.201924724224002,6.201924724224002,674,2023,Soy
2023-07-19,10,Row,0.2671,24.9,0.1748,6.464775576959999,6.464775576959999,675,2023,Soy
2023-07-19,05,Interrow,0.05734,24.30833,0.15342,1.387833139584,1.387833139584,676,2023,Sorghum
2023-07-19,05,Row,0.09005,23.70667,0.15413,2.17953216288,2.17953216288,677,2023,Sorghum
2023-07-19,04,Interrow,0.02352,24.325,0.1292,0.569268145152,0.569268145152,678,2023,Soy
2023-07-19,04,Row,0.0029,24.78833,0.155,0.07019037504,0.07019037504,679,2023,Soy
2023-07-19,03,Interrow,0.12979,25.47333,0.15273,3.1413823367040004,3.1413823367040004,680,2023,Sorghum
2023-07-19,03,Row,0.08169,24.84917,0.15116,1.977190254144,1.977190254144,681,2023,Sorghum
2023-07-19,02,Interrow,0.05701,25.1,0.21297,1.379845958976,1.379845958976,682,2023,Sorghum
2023-07-19,02,Row,0.06963,24.6925,0.21899,1.685295108288,1.685295108288,683,2023,Sorghum
2023-07-19,01,Interrow,0.18812,22.7975,0.08623,4.553177018112001,4.553177018112001,684,2023,Corn
2023-07-19,01,Row,0.10191,25.4,0.098,2.466586593216,2.466586593216,685,2023,Corn
2023-07-19,15,Interrow,0.66833,26.9,0.18832,16.175977017407998,16.175977017407998,686,2023,Sorghum
2023-07-19,15,Row,0.96179,26.73833,0.19219,23.278758899904,23.278758899904,687,2023,Sorghum
2023-07-19,14,Interrow,0.09929,26.8,0.1855,2.403173219904001,2.403173219904001,688,2023,Corn
2023-07-26,15,Interrow,0.2958,23.27917,0.13746,7.159418254080001,7.159418254080001,689,2023,Sorghum
2023-07-26,15,Row,0.25472,23.70833,0.13792,6.165135286272001,6.165135286272001,690,2023,Sorghum
2023-07-26,14,Interrow,0.04133,24.49,0.0833,1.000333862208,1.000333862208,691,2023,Corn
2023-07-26,14,Row,0.05062,24.9,0.10053,1.2251850981119998,1.2251850981119998,692,2023,Corn
2023-07-26,13,Interrow,0.00862,26.2,0.144,0.2086348389119999,0.2086348389119999,693,2023,Sorghum + Rye
2023-07-26,13,Row,0.01145,25.9,0.14478,0.27713096352,0.27713096352,694,2023,Sorghum + Rye
2023-07-26,12,Interrow,-0.00272,26.28167,0.12081,-0.06583373107200001,0,695,2023,Sorghum + Rye
2023-07-26,12,Row,0.04319,26.4,0.136,1.045352516544,1.045352516544,696,2023,Sorghum + Rye
2023-07-26,11,Interrow,0.13065,26.6225,0.09927,3.16219741344,3.16219741344,697,2023,Corn
2023-07-26,11,Row,0.01148,26.55,0.0995,0.27785707084800004,0.27785707084800004,698,2023,Corn
2023-07-26,06,Interrow,-0.00355,26.4,0.18554,-0.08592270048,0,699,2023,Soy
2023-07-26,06,Row,0.043,26.4,0.21977,1.0407538367999998,1.0407538367999998,700,2023,Soy
2023-07-26,07,Interrow,0.01074,26.9,0.091,0.259946423424,0.259946423424,701,2023,Sorghum + Rye
2023-07-26,07,Row,0.02143,26.955,0.094,0.518682667968,0.518682667968,702,2023,Sorghum + Rye
2023-07-26,08,Interrow,0.03867,27.375,0.21908,0.935952345792,0.935952345792,703,2023,Corn
2023-07-26,08,Row,0.94276,27.045,0.24,22.818164818176,22.818164818176,704,2023,Corn
2023-07-26,09,Interrow,0.0491,27.36,0.15993,1.18839566016,1.18839566016,705,2023,Sorghum + Rye
2023-07-26,09,Row,0.05718,27.5,0.1626,1.383960567168,1.383960567168,706,2023,Sorghum + Rye
2023-07-26,10,Interrow,0.25142,27.77,0.168,6.085263480192,6.085263480192,707,2023,Soy
2023-07-26,10,Row,0.13307,27.5,0.165,3.220770071232,3.220770071232,708,2023,Soy
2023-07-26,05,Interrow,0.04254,27.8,0.145,1.029620191104,1.029620191104,709,2023,Sorghum
2023-07-26,05,Row,0.08368,27.5,0.141,2.025355373568,2.025355373568,710,2023,Sorghum
2023-07-26,04,Interrow,0.01152,27.7875,0.15362,0.27882521395200005,0.27882521395200005,711,2023,Soy
2023-07-26,04,Row,0.02265,27.4275,0.153,0.54821103264,0.54821103264,712,2023,Soy
2023-07-26,03,Interrow,0.06814,27.8,0.15208,1.6492317776640002,1.6492317776640002,713,2023,Sorghum
2023-07-26,03,Row,0.20671,27.5,0.18855,5.003121525696,5.003121525696,714,2023,Sorghum
2023-07-26,02,Interrow,0.0427,27.8,0.15767,1.0334927635200002,1.0334927635200002,715,2023,Sorghum
2023-07-26,02,Row,0.04743,27.8,0.1715,1.147975685568,1.147975685568,716,2023,Sorghum
2023-07-26,01,Interrow,0.19697,28.6,0.118,4.767378679872,4.767378679872,717,2023,Corn
2023-07-26,01,Row,0.05026,28.6,0.117,1.2164718101759997,1.2164718101759997,718,2023,Corn
2023-08-02,15,Interrow,0.11971,23.5,0.0993,2.897410274496,2.897410274496,719,2023,Sorghum
2023-08-02,15,Row,0.12835,23.30833,0.115,3.1065291849600003,3.1065291849600003,720,2023,Sorghum
2023-08-02,14,Interrow,0.0504,23.63,0.078,1.21986031104,1.21986031104,721,2023,Corn
2023-08-02,14,Row,0.03076,23.7,0.07812,0.744502046976,0.744502046976,722,2023,Corn
2023-08-02,13,Interrow,-0.00552,23.3,0.099,-0.133603748352,0,723,2023,Sorghum + Rye
2023-08-02,13,Row,0.00883,23.05,0.09567,0.21371759020799996,0.21371759020799996,724,2023,Sorghum + Rye
2023-08-02,12,Interrow,0.01931,23.5,0.10907,0.467371083456,0.467371083456,725,2023,Sorghum + Rye
2023-08-02,12,Row,0.00631,23.3,0.12695,0.152724574656,0.152724574656,726,2023,Sorghum + Rye
2023-08-02,11,Interrow,0.02884,22.81167,0.06592,0.698031177984,0.698031177984,727,2023,Corn
2023-08-02,11,Row,0.16083,22.8,0.073,3.892661385408,3.892661385408,728,2023,Corn
2023-08-02,06,Interrow,0.06281,22.6,0.17383,1.5202267090560002,1.5202267090560002,729,2023,Soy
2023-08-02,06,Row,0.03163,22.6,0.211,0.765559159488,0.765559159488,730,2023,Soy
2023-08-02,07,Interrow,0.02743,22.55667,0.10395,0.663904133568,0.663904133568,731,2023,Sorghum + Rye
2023-08-02,07,Row,0.0883,22.6,0.127,2.13717590208,2.13717590208,732,2023,Sorghum + Rye
2023-08-02,08,Interrow,0.01936,22.4,0.1263,0.468581262336,0.468581262336,733,2023,Corn
2023-08-02,08,Row,0.01381,22.4,0.14057,0.33425140665599995,0.33425140665599995,734,2023,Corn
2023-08-02,09,Interrow,0.04544,22.1,0.086,1.099810566144,1.099810566144,735,2023,Sorghum + Rye
2023-08-02,09,Row,0.07896,22.16,0.086,1.911114487296,1.911114487296,736,2023,Sorghum + Rye
2023-08-02,10,Interrow,0.28172,22.1,0.13848,6.818631881472002,6.818631881472002,737,2023,Soy
2023-08-02,10,Row,0.15392,22.255,0.16303,3.725414664192,3.725414664192,738,2023,Soy
2023-08-02,05,Interrow,0.04814,22.1525,0.12972,1.165160225664,1.165160225664,739,2023,Sorghum
2023-08-02,05,Row,0.03576,22.4,0.1305,0.865519934976,0.865519934976,740,2023,Sorghum
2023-08-02,04,Interrow,0.01859,22.87,0.11755,0.4499445075839999,0.4499445075839999,741,2023,Soy
2023-08-02,04,Row,0.02622,22.99,0.129,0.634617804672,0.634617804672,742,2023,Soy
2023-08-02,03,Interrow,0.03942,23.65333,0.13273,0.954105028992,0.954105028992,743,2023,Sorghum
2023-08-02,03,Row,0.04097,23.51833,0.17,0.991620574272,0.991620574272,744,2023,Sorghum
2023-08-02,02,Interrow,0.06866,23.0075,0.12135,1.661817638016,1.661817638016,745,2023,Sorghum
2023-08-02,02,Row,0.05564,22.88333,0.12825,1.346687057664,1.346687057664,746,2023,Sorghum
2023-08-02,01,Interrow,0.04138,22.8,0.09971,1.001544041088,1.001544041088,747,2023,Corn
2023-08-02,01,Row,0.04647,22.8,0.102,1.124740251072,1.124740251072,748,2023,Corn
2023-08-10,15,Interrow,0.10871,22.76333,0.37892,2.6311709208960004,2.6311709208960004,749,2023,Sorghum
2023-08-10,15,Row,0.09048,22.1925,0.38408,2.1899397012480004,2.1899397012480004,750,2023,Sorghum
2023-08-10,14,Interrow,0.58189,22.6,0.33808,14.083819769664004,14.083819769664004,751,2023,Corn
2023-08-10,14,Row,0.11426,22.6,0.33943,2.7655007765760007,2.7655007765760007,752,2023,Corn
2023-08-10,13,Interrow,0.04271,22.8,0.29618,1.033734799296,1.033734799296,753,2023,Sorghum + Rye
2023-08-10,13,Row,0.03217,22.8,0.33748,0.7786290913919999,0.7786290913919999,754,2023,Sorghum + Rye
2023-08-11,15,Interrow,0.08218,22.105,0.40035,1.989050007168,1.989050007168,755,2023,Sorghum
2023-08-11,15,Row,0.19484,21.9,0.3997,4.7158250595840006,4.7158250595840006,756,2023,Sorghum
2023-08-11,14,Interrow,1.06323,22.55667,0.28557,25.733969811648,25.733969811648,757,2023,Corn
2023-08-11,14,Row,0.10693,22.6,0.36973,2.588088552768,2.588088552768,758,2023,Corn
2023-08-11,13,Interrow,0.05901,23,0.3888,1.428253114176,1.428253114176,759,2023,Sorghum + Rye
2023-08-11,13,Row,0.04759,22.84167,0.386,1.151848257984,1.151848257984,760,2023,Sorghum + Rye
2023-08-11,12,Interrow,0.02035,23.5,0.40537,0.49254280416,0.49254280416,761,2023,Sorghum + Rye
2023-08-11,12,Row,0.04649,23.3,0.40972,1.125224322624,1.125224322624,762,2023,Sorghum + Rye
2023-08-11,11,Interrow,0.75882,23.7,0.37652,18.366158754432,18.366158754432,763,2023,Corn
2023-08-11,11,Row,0.05463,23.5,0.37573,1.3222414442880002,1.3222414442880002,764,2023,Corn
2023-08-11,06,Interrow,0.05611,24.035,0.44345,1.358062739136,1.358062739136,765,2023,Soy
2023-08-11,06,Row,0.40467,23.7,0.45397,9.794461747391995,9.794461747391995,766,2023,Soy
2023-08-11,07,Interrow,0.07349,24.145,0.37533,1.7787209178240002,1.7787209178240002,767,2023,Sorghum + Rye
2023-08-11,07,Row,0.15283,23.9,0.433,3.699032764608,3.699032764608,768,2023,Sorghum + Rye
2023-08-11,08,Interrow,0.11989,24.4,0.43893,2.901766918464,2.901766918464,769,2023,Corn
2023-08-11,08,Row,0.2579,24.7,0.44227,6.242102663040001,6.242102663040001,770,2023,Corn
2023-08-11,09,Interrow,0.08885,24.9,0.49237,2.15048786976,2.15048786976,771,2023,Sorghum + Rye
2023-08-11,09,Row,0.02295,24.72833,0.48971,0.5554721059200001,0.5554721059200001,772,2023,Sorghum + Rye
2023-08-11,10,Interrow,0.19721,24.77333,0.527,4.773187538496,4.773187538496,773,2023,Soy
2023-08-11,10,Row,0.11625,24.29667,0.525,2.8136658960000003,2.8136658960000003,774,2023,Soy
2023-08-11,05,Interrow,0.05703,24.7,0.3442,1.3803300305279995,1.3803300305279995,775,2023,Sorghum
2023-08-11,05,Row,0.09391,24.33833,0.37569,2.272957972416,2.272957972416,776,2023,Sorghum
2023-08-11,04,Interrow,0.0291,24.7,0.36177,0.7043241081600001,0.7043241081600001,777,2023,Soy
2023-08-11,04,Row,0.03071,24.4,0.364,0.7432918680960001,0.7432918680960001,778,2023,Soy
2023-08-11,03,Interrow,0.09895,24.5875,0.438,2.39494400352,2.39494400352,779,2023,Sorghum
2023-08-11,03,Row,0.12745,24.2,0.444,3.0847459651200007,3.0847459651200007,780,2023,Sorghum
2023-08-11,02,Interrow,0.07761,24.19667,0.41917,1.878439657536,1.878439657536,781,2023,Sorghum
2023-08-11,02,Row,0.01981,24.4,0.48615,0.479472872256,0.479472872256,782,2023,Sorghum
2023-08-11,01,Interrow,0.49298,25.15083,0.35982,11.931879685248,11.931879685248,783,2023,Corn
2023-08-11,01,Row,0.05156,25.75,0.4125,1.247936461056,1.247936461056,784,2023,Corn
2023-08-18,15,Interrow,0.0572,18.9,0.1695,1.38444463872,1.38444463872,785,2023,Sorghum
2023-08-18,15,Row,0.18651,18.6,0.2117,4.514209258176001,4.514209258176001,786,2023,Sorghum
2023-08-18,14,Interrow,-0.01504,18.8375,0.18225,-0.364021807104,0,787,2023,Corn
2023-08-18,14,Row,0.02821,18.9,0.19867,0.682782924096,0.682782924096,788,2023,Corn
2023-08-18,13,Interrow,0.21012,19.2,0.22892,5.085655725312,5.085655725312,789,2023,Sorghum + Rye
2023-08-18,13,Row,0.11194,19.1,0.231,2.709348476544,2.709348476544,790,2023,Sorghum + Rye
2023-08-18,12,Interrow,0.00607,19.27833,0.206,0.146915716032,0.146915716032,791,2023,Sorghum + Rye
2023-08-18,12,Row,0.02904,19.1,0.20683000000000001,0.7028718935039999,0.7028718935039999,792,2023,Sorghum + Rye
2023-08-18,11,Interrow,0.05301,19.205,0.2151,1.283031648576,1.283031648576,793,2023,Corn
2023-08-18,11,Row,0.05033,19.3,0.181,1.218166060608,1.218166060608,794,2023,Corn
2023-08-18,06,Interrow,0.03287,19.69833,0.35469,0.7955715957120001,0.7955715957120001,795,2023,Soy
2023-08-18,06,Row,0.08825,19.385,0.359,2.1359657232,2.1359657232,796,2023,Soy
2023-08-18,07,Interrow,0.02369,19.87167,0.26093,0.5733827533439999,0.5733827533439999,797,2023,Sorghum + Rye
2023-08-18,07,Row,0.03769,19.9,0.30943,0.912232839744,0.912232839744,798,2023,Sorghum + Rye
2023-08-18,08,Interrow,0.02275,20.03833,0.36677,0.5506313904,0.5506313904,799,2023,Corn
2023-08-18,08,Row,0.35702,20.1,0.37175,8.641161274752001,8.641161274752001,800,2023,Corn
2023-08-18,09,Interrow,0.03571,20.39167,0.31383,0.8643097560959999,0.8643097560959999,801,2023,Sorghum + Rye
2023-08-18,09,Row,0.0366,20.5,0.332,0.88585094016,0.88585094016,802,2023,Sorghum + Rye
